LCNS_NO,INDUTY_CD_NM,BSSH_NM,PRSDNT_NM,SITE_ADDR,HACCP_APPN_DT,HACCP_APPN_NO,PRDLST_NM,CLSBIZ_DVS_CD_NM,CLSBIZ_DT,ASGN_CANCL_DT,CRTFC_ENDDT,CRTFC_RETN_DT,sido,sigungu,haccp_designation_date
20260606137,식품제조가공업,농업회사법인 밭 주식회사,,강원특별자치도 춘천시,20260703,2026-1-0330,빙과,정상,,20290702,20290702,,강원특별자치도,강원특별자치도 춘천시,2026-07-03
20150445222,식품제조가공업,(주)신세계푸드 음성공장,,충청북도 음성군,20260703,2017-6-9335,기타 어육가공품,정상,,20290702,20290702,,충청북도,충청북도 음성군,2026-07-03
20100156079,식품제조가공업,황토농원,,부산광역시 기장군,20260703,2023-2-0250,혼합음료,정상,,20290702,20290702,,부산광역시,부산광역시 기장군,2026-07-03
20200470183,식품제조가공업,농업회사법인 주식회사 천농,,충청남도 논산시,20260703,2023-6-0297,서류가공품,정상,,20290702,20290702,,충청남도,충청남도 논산시,2026-07-03
20080364389,식품제조가공업,선우푸드,,경기도 화성시 효행구,20260703,2026-3-0392,절임식품,정상,,20290702,20290702,,경기도,경기도 화성시,2026-07-03
20150445222,식품제조가공업,(주)신세계푸드 음성공장,,충청북도 음성군,20260703,2017-6-9576,소스,정상,,20290702,20290702,,충청북도,충청북도 음성군,2026-07-03
19860560012,식품제조가공업,(주)도들샘,,경상북도 경산시,20260703,2007-4-8009,김치(배추김치),정상,,20290702,20290702,,경상북도,경상북도 경산시,2026-07-03
20020484838,식품제조가공업,서주푸드(주)5공장,,전북특별자치도 군산시,20260703,2014-5-8269,과자,정상,,20290702,20290702,,전북특별자치도,전북특별자치도 군산시,2026-07-03
20250280188,식품제조가공업,주식회사 제이에스와이푸드,,인천광역시 남동구,20260703,2026-3-0395,소스,정상,,20290702,20290702,,인천광역시,인천광역시 남동구,2026-07-03
20230489222,식품제조가공업,예성푸드,,경기도 용인시 처인구,20260703,2026-3-0397,소스,정상,,20290702,20290702,,경기도,경기도 용인시,2026-07-03
20200470183,식품제조가공업,농업회사법인 주식회사 천농,,충청남도 논산시,20260703,2020-6-0616,과ㆍ채가공품,정상,,20290702,20290702,,충청남도,충청남도 논산시,2026-07-03
19930380121,식품제조가공업,송원푸드,,강원특별자치도 춘천시,20260703,2020-1-0541,과자,정상,,20290702,20290702,,강원특별자치도,강원특별자치도 춘천시,2026-07-03
20020484838,식품제조가공업,서주푸드(주)5공장,,전북특별자치도 군산시,20260703,2023-5-0316,기타 코코아가공품,정상,,20290702,20290702,,전북특별자치도,전북특별자치도 군산시,2026-07-03
20200374349,식품제조가공업,주식회사 홈푸드,,경기도 이천시,20260703,2026-6-0295,과자,폐업,20230704,20290702,20290702,,경기도,경기도 이천시,2026-07-03
20110368639,식품제조가공업,대향유통(주) 1공장,,경기도 이천시,20260703,2012-3-8146,신선편의식품,정상,,20290702,20290702,,경기도,경기도 이천시,2026-07-03
20110548120,식품제조가공업,상경물산,,경상북도 구미시,20260703,2013-4-8038,기타 수산물가공품 중 냉동연체류,정상,,20290702,20290702,,경상북도,경상북도 구미시,2026-07-03
20040332743,식품제조가공업,주식회사 한맥푸드,,경기도 남양주시,20260703,2021-1-0455,레토르트식품,정상,,20290702,20290702,,경기도,경기도 남양주시,2026-07-03
20140098429,식품제조가공업,JKB푸드,,서울특별시 서초구,20260703,2020-1-0538,떡류,정상,,20290702,20290702,,서울특별시,서울특별시 서초구,2026-07-03
20100320388,식품제조가공업,비엠에스,,경기도 고양시 덕양구,20260703,2020-1-0532,밀크초콜릿,정상,,20290702,20290702,,경기도,경기도 고양시,2026-07-03
20100320388,식품제조가공업,비엠에스,,경기도 고양시 덕양구,20260703,2020-1-0535,초콜릿가공품,정상,,20290702,20290702,,경기도,경기도 고양시,2026-07-03
20150445222,식품제조가공업,(주)신세계푸드 음성공장,,충청북도 음성군,20260703,2017-6-9155,즉석조리식품,정상,,20290702,20290702,,충청북도,충청북도 음성군,2026-07-03
20150445222,식품제조가공업,(주)신세계푸드 음성공장,,충청북도 음성군,20260703,2017-6-9401,기타가공품,정상,,20290702,20290702,,충청북도,충청북도 음성군,2026-07-03
20040332743,식품제조가공업,주식회사 한맥푸드,,경기도 남양주시,20260703,2015-1-8183,소스,정상,,20290702,20290702,,경기도,경기도 남양주시,2026-07-03
20100320388,식품제조가공업,비엠에스,,경기도 고양시 덕양구,20260703,2020-1-0534,준초콜릿,정상,,20290702,20290702,,경기도,경기도 고양시,2026-07-03
20040604523,식품제조가공업,빅마마씨푸드(Bigmama sea-food),,경상남도 통영시,20260703,2018-2-9085,기타가공품,정상,,20290702,20290702,,경상남도,경상남도 통영시,2026-07-03
20100320388,식품제조가공업,비엠에스,,경기도 고양시 덕양구,20260703,2020-1-0531,초콜릿,정상,,20290702,20290702,,경기도,경기도 고양시,2026-07-03
20080144059,식품제조가공업,씨스카이푸드,,부산광역시 사하구,20260703,2012-2-8101,기타 수산물가공품 중 냉동어류,정상,,20290702,20290702,,부산광역시,부산광역시 사하구,2026-07-03
20120562040,식품제조가공업,주식회사 예담농업회사법인,,대구광역시 군위군,20260703,2013-4-8007,떡류,정상,,20290702,20290702,,대구광역시,대구광역시 군위군,2026-07-03
20150445222,식품제조가공업,(주)신세계푸드 음성공장,,충청북도 음성군,20260703,2017-6-9336,식육함유가공품,정상,,20290702,20290702,,충청북도,충청북도 음성군,2026-07-03
20020484838,식품제조가공업,서주푸드(주)5공장,,전북특별자치도 군산시,20260703,2023-5-0315,캔디류,정상,,20290702,20290702,,전북특별자치도,전북특별자치도 군산시,2026-07-03
20100320388,식품제조가공업,비엠에스,,경기도 고양시 덕양구,20260703,2020-1-0533,화이트초콜릿,정상,,20290702,20290702,,경기도,경기도 고양시,2026-07-03
20090517036,식품제조가공업,(주)자연드림치유식품 만두앤탕공방,,전남광주통합특별시 구례군,20260703,2013-5-8077,냉동식품 중 만두,정상,,20290702,20290702,,전남광주통합특별시,전남광주통합특별시 구례군,2026-07-03
